date,academy,name,psychometric_score,presentation_score
Tuesday 26 March 2019,London Academy,Dre Southerton,50,16
Tuesday 26 March 2019,London Academy,Neal Ginglell,65,21
Tuesday 26 March 2019,London Academy,Emily Yon,51,23
Tuesday 26 March 2019,London Academy,Sigmund Carnihan,44,22
Tuesday 26 March 2019,London Academy,Ashlie Siveter,57,18
Tuesday 26 March 2019,London Academy,Maxwell Fadell,61,16
Tuesday 26 March 2019,London Academy,Hobart Caldeyroux,62,20
Tuesday 26 November 2019,London Academy,Serge De Leek,52,20
Tuesday 26 November 2019,London Academy,Sharron Starling,54,18
Tuesday 26 November 2019,London Academy,Charla Rillett,49,29
Tuesday 26 November 2019,London Academy,Maegan Chadd,60,23
Tuesday 26 November 2019,London Academy,Ulrick Swane,61,26
Tuesday 26 November 2019,London Academy,Giff Dukes,71,22
Tuesday 26 November 2019,London Academy,Cinnamon Rowe,42,21
Tuesday 26 November 2019,London Academy,Kanya Jobling,58,17
Tuesday 26 November 2019,London Academy,Maitilde Blabey,69,22
Tuesday 26 November 2019,London Academy,Vivianne Folliss,52,19
Tuesday 26 November 2019,London Academy,Emyle Byrth,50,17
Tuesday 26 November 2019,London Academy,Orton Vermer,59,25
Tuesday 26 November 2019,London Academy,Jerrylee De Cruz,60,24
Tuesday 26 November 2019,London Academy,Brittaney Roskruge,57,23
Tuesday 26 November 2019,London Academy,Skelly Glewe,36,11
Tuesday 26 November 2019,London Academy,Gar Sill,59,16
Tuesday 26 November 2019,London Academy,Jessalyn Prewett,64,20
Tuesday 26 November 2019,London Academy,Olga Pykett,56,16
Tuesday 26 November 2019,London Academy,Milton Piers,53,21
Tuesday 26 November 2019,London Academy,Robina Maccostye,50,23
Tuesday 26 November 2019,London Academy,Giacopo Kyndred,61,15
Tuesday 26 November 2019,London Academy,Luther Aimeric,54,19
Tuesday 26 November 2019,London Academy,Carlie Huck,48,15
Tuesday 26 November 2019,London Academy,Clari Fredson,46,20
Tuesday 26 November 2019,London Academy,Paulette Lundbeck,72,17
Thursday 26 September 2019,Birmingham Academy,Eli Burnsides,44,16
Thursday 26 September 2019,Birmingham Academy,Vinson Trappe,52,21
Thursday 26 September 2019,Birmingham Academy,Ruperta Illesley,54,20
Thursday 26 September 2019,Birmingham Academy,Cecilio Woffenden,62,12
Thursday 26 September 2019,Birmingham Academy,Huntlee Newick,53,10
Thursday 26 September 2019,Birmingham Academy,Fifi Kingsly,50,26
Thursday 26 September 2019,Birmingham Academy,Arleyne Witch,59,20
Thursday 26 September 2019,Birmingham Academy,Lanni Lavis,57,21
Thursday 26 September 2019,Birmingham Academy,Pennie Crookshanks,56,17
Thursday 26 September 2019,Birmingham Academy,Buiron Hoofe,54,19
Thursday 26 September 2019,Birmingham Academy,Anissa Keir,42,22
Thursday 26 September 2019,Birmingham Academy,Rayshell Balfe,56,24
Thursday 26 September 2019,Birmingham Academy,Lucina Banaszewski,50,19
Thursday 26 September 2019,Birmingham Academy,Selia Toohey,43,22
Thursday 26 September 2019,Birmingham Academy,Bella Durtnal,55,22
Thursday 26 September 2019,Birmingham Academy,Babara Veazey,73,18
Thursday 26 September 2019,Birmingham Academy,Lilly Andreasen,66,20
Thursday 26 September 2019,Birmingham Academy,Chance Fleay,52,18
Thursday 26 September 2019,Birmingham Academy,Zebadiah Rollins,58,12
Thursday 26 September 2019,Birmingham Academy,Lester Weddeburn - Scrimgeour,54,22
Thursday 26 September 2019,Birmingham Academy,Zollie Danks,55,18
Thursday 26 September 2019,Birmingham Academy,Reeva Amort,54,25
Thursday 26 September 2019,Birmingham Academy,Jourdain Tripp,60,17
Thursday 26 September 2019,Birmingham Academy,Stepha Willison,61,24
Thursday 26 September 2019,Birmingham Academy,Hermann Cudde,60,17
Thursday 26 September 2019,Birmingham Academy,Hermina Boar,61,18
Thursday 26 September 2019,Birmingham Academy,Kelila Cunah,64,24
Thursday 26 September 2019,Birmingham Academy,Erny Mourant,58,16
Thursday 26 September 2019,Birmingham Academy,Oren Medwell,58,24
Thursday 26 September 2019,Birmingham Academy,Hurlee Gori,49,16
Thursday 26 September 2019,Birmingham Academy,Clyve Gillhespy,59,24
Tuesday 27 August 2019,London Academy,Marcela Pass,51,25
Tuesday 27 August 2019,London Academy,Darcey Mordin,61,15
Tuesday 27 August 2019,London Academy,Keane Gorrissen,51,12
Tuesday 27 August 2019,London Academy,Omar Rodrigo,61,22
Tuesday 27 August 2019,London Academy,Dalila Fairburn,45,18
Tuesday 27 August 2019,London Academy,Grayce Cinnamond,44,19
Tuesday 27 August 2019,London Academy,Diandra Dyhouse,50,19
Tuesday 27 August 2019,London Academy,Gusti Horrod,59,17
Tuesday 27 August 2019,London Academy,Reg Vandenhoff,51,15
Tuesday 27 August 2019,London Academy,Jillie Howles,57,20
Tuesday 27 August 2019,London Academy,Camilla Franceschelli,46,25
Tuesday 27 August 2019,London Academy,Oralia Barrat,52,21
Tuesday 27 August 2019,London Academy,Norri Temby,66,20
Tuesday 27 August 2019,London Academy,Dodie Lassells,65,18
Tuesday 27 August 2019,London Academy,Aldo Bradnum,50,24
Tuesday 27 August 2019,London Academy,Pietrek Bennett,48,19
Tuesday 27 August 2019,London Academy,Chancey Climer,59,19
Tuesday 27 August 2019,London Academy,Jody Paule,49,19
Tuesday 27 August 2019,London Academy,Vaughn Wallington,52,26
Tuesday 27 August 2019,London Academy,Kellia Dawtrey,47,20
Tuesday 27 August 2019,London Academy,Sean Ovise,60,24
Tuesday 27 August 2019,London Academy,Jim Dwerryhouse,53,23
Tuesday 27 August 2019,London Academy,Stacey Poe,46,20
Tuesday 27 August 2019,London Academy,Matteo Cornewell,50,16
Tuesday 27 August 2019,London Academy,Linda Luto,52,12
Tuesday 27 August 2019,London Academy,Rhody Cushion,60,19
Wednesday 27 February 2019,London Academy,Morgana Mcaw,51,23
Wednesday 27 February 2019,London Academy,Emmett Hynson,46,23
Wednesday 27 February 2019,London Academy,Adelbert Oakwell,50,20
Wednesday 27 February 2019,London Academy,Henryetta Allwell,60,17
Wednesday 27 February 2019,London Academy,Rufus O'Ruane,47,21
Wednesday 27 February 2019,London Academy,Gillie Mcauliffe,57,17
Wednesday 27 February 2019,London Academy,Timoteo Pack,55,23
Wednesday 27 February 2019,London Academy,Glen Spuner,63,23
Wednesday 27 February 2019,London Academy,Jan Horrod,63,23
Wednesday 27 February 2019,London Academy,Aggi Willetts,50,22
Wednesday 27 February 2019,London Academy,Burtie Clubley,53,19
Wednesday 27 February 2019,London Academy,Ermentrude Larrosa,56,18
Wednesday 27 February 2019,London Academy,Moe Finnie,60,25
Wednesday 27 February 2019,London Academy,Kirsten Gravell,49,20
Wednesday 27 February 2019,London Academy,Lydie Broadfield,58,15
Wednesday 27 February 2019,London Academy,Kyla Chadburn,53,23
Wednesday 27 February 2019,London Academy,Ashley Dempsey,67,19
Wednesday 27 February 2019,London Academy,Verine Darter,63,18
Wednesday 27 February 2019,London Academy,Zaneta Rowbottom,59,19
Wednesday 27 February 2019,London Academy,Kendal Timmens,52,20
Wednesday 27 February 2019,London Academy,Ilaire Ord,51,18
Wednesday 27 February 2019,London Academy,Stanfield Collison,54,17
Wednesday 27 February 2019,London Academy,Marianne Pietruszka,60,21
Wednesday 27 February 2019,London Academy,Carmel Rishworth,56,20
Wednesday 27 February 2019,London Academy,Jasper Moehle,55,16
Wednesday 27 February 2019,London Academy,Idaline Gadeaux,56,18
Wednesday 27 February 2019,London Academy,Adolph Andreia,56,23
Wednesday 27 February 2019,London Academy,Rhoda Drinkeld,40,20
Wednesday 27 February 2019,London Academy,Robbyn Shearmur,63,13
Wednesday 27 February 2019,London Academy,Corette Gislebert,54,23
Wednesday 27 February 2019,London Academy,Sampson Prettejohns,57,23
Thursday 27 June 2019,Birmingham Academy,Ingelbert Clench,57,19
Thursday 27 June 2019,Birmingham Academy,Olwen Nixon,34,17
Thursday 27 June 2019,Birmingham Academy,Aguie Morrad,54,20
Thursday 27 June 2019,Birmingham Academy,Alanah Matfin,52,25
Thursday 27 June 2019,Birmingham Academy,Dodie Mcgowran,52,24
Thursday 27 June 2019,Birmingham Academy,Rayshell Lince,48,15
Thursday 27 June 2019,Birmingham Academy,Aurora Jimson,57,22
Thursday 27 June 2019,Birmingham Academy,Zacharie Bann,57,19
Thursday 27 June 2019,Birmingham Academy,Savina Phythien,65,20
Thursday 27 June 2019,Birmingham Academy,Gerladina Gannon,49,22
Thursday 27 June 2019,Birmingham Academy,Kacey Smurthwaite,66,18
Thursday 27 June 2019,Birmingham Academy,Calv Silverman,48,26
Thursday 27 June 2019,Birmingham Academy,Karney Tallboy,48,21
Thursday 27 June 2019,Birmingham Academy,Titus Dechelle,48,14
Thursday 27 June 2019,Birmingham Academy,Osbourne Witherdon,51,15
Thursday 27 June 2019,Birmingham Academy,Robenia Landor,53,16
Thursday 27 June 2019,Birmingham Academy,Barbette Sorton,58,15
Thursday 27 June 2019,Birmingham Academy,Cari Bradlaugh,53,19
Thursday 27 June 2019,Birmingham Academy,Teodoro Mcchesney,47,26
Thursday 27 June 2019,Birmingham Academy,Burgess Orchart,49,24
Thursday 27 June 2019,Birmingham Academy,Rockwell Gutteridge,54,21
Thursday 27 June 2019,Birmingham Academy,Dunstan Teresse,49,23
Thursday 27 June 2019,Birmingham Academy,Mischa Osgar,52,13
Thursday 27 June 2019,Birmingham Academy,Dean Duchant,56,25
Thursday 27 June 2019,Birmingham Academy,Derrek Scarce,56,18
Thursday 27 June 2019,Birmingham Academy,Eimile Sanper,61,20
Thursday 27 June 2019,Birmingham Academy,Dulsea Westfalen,69,22
Thursday 27 June 2019,Birmingham Academy,Carly Assandri,62,23
Thursday 27 June 2019,Birmingham Academy,Tremain Barosch,59,16
Thursday 27 June 2019,Birmingham Academy,Belia Losseljong,52,24
Thursday 27 June 2019,Birmingham Academy,Rosene Yearnsley,66,18
Wednesday 27 March 2019,London Academy,Franciskus Lethardy,55,20
Wednesday 27 March 2019,London Academy,Frankie Mabee,55,22
Wednesday 27 March 2019,London Academy,Ferdie Glyne,64,23
Wednesday 27 March 2019,London Academy,Thayne Sainsberry,49,22
Wednesday 27 March 2019,London Academy,Gasparo Overill,68,23
Wednesday 27 March 2019,London Academy,Darb Heinssen,61,19
Wednesday 27 March 2019,London Academy,Stephani Libby,55,17
Wednesday 27 March 2019,London Academy,Whitney Woodger,54,15
Wednesday 27 March 2019,London Academy,Clifford Hinks,48,17
Wednesday 27 March 2019,London Academy,Rozamond Wilton,50,19
Wednesday 27 March 2019,London Academy,Aubert Cawtheray,61,21
Wednesday 27 March 2019,London Academy,Elsa Hallgarth,57,23
Wednesday 27 March 2019,London Academy,Bernete Fidele,49,22
Wednesday 27 March 2019,London Academy,Web Segrave,54,24
Wednesday 27 March 2019,London Academy,Phylys Flory,65,19
Wednesday 27 March 2019,London Academy,Keeley Osburn,64,22
Wednesday 27 March 2019,London Academy,Charo Lorent,57,18
Wednesday 27 March 2019,London Academy,Stacey De Vuyst,64,26
Wednesday 27 March 2019,London Academy,Myrlene Olyfant,51,23
Wednesday 27 March 2019,London Academy,Rozele Zanicchelli,45,19
Wednesday 27 March 2019,London Academy,Lottie Janman,46,24
Wednesday 27 March 2019,London Academy,Regan Dyball,65,20
Wednesday 27 March 2019,London Academy,Cybil Mandrake,50,19
Wednesday 27 March 2019,London Academy,Rozanne Burhouse,56,21
Wednesday 27 March 2019,London Academy,Aurie Loble,49,23
Wednesday 27 March 2019,London Academy,Adelbert Verrick,60,24
Wednesday 27 November 2019,London Academy,Mechelle Larkworthy,43,20
Wednesday 27 November 2019,London Academy,Samantha Lanphere,48,14
Wednesday 27 November 2019,London Academy,Lindsey Anstey,50,23
Wednesday 27 November 2019,London Academy,Willabella Reddings,47,22
Wednesday 27 November 2019,London Academy,Mabel Wattins,61,22
Wednesday 27 November 2019,London Academy,Benton Cullen,54,17
Wednesday 27 November 2019,London Academy,Tadd Vallerine,55,12
Wednesday 27 November 2019,London Academy,Claudelle Vasnetsov,52,19
Wednesday 27 November 2019,London Academy,Kylie Dalmon,43,26
Wednesday 27 November 2019,London Academy,Konstanze Trynor,56,21
Wednesday 27 November 2019,London Academy,Will Cossum,49,24
Wednesday 27 November 2019,London Academy,Consuelo Pengelley,53,16
Wednesday 27 November 2019,London Academy,Koralle Bartocci,59,19
Wednesday 27 November 2019,London Academy,Elbert Nightingale,49,24
Wednesday 27 November 2019,London Academy,Bibbie Gosford,59,23
Wednesday 27 November 2019,London Academy,Priscella Akaster,46,17
Wednesday 27 November 2019,London Academy,Bil Pears,51,16
Wednesday 27 November 2019,London Academy,Patricio Dyter,62,22
Wednesday 27 November 2019,London Academy,Michele Bristowe,61,20
Wednesday 27 November 2019,London Academy,Rois Tames,46,22
Wednesday 27 November 2019,London Academy,Carrie Jacquemard,43,22
Wednesday 27 November 2019,London Academy,Jedd Inggall,65,24
Wednesday 27 November 2019,London Academy,Jeanelle Biesty,45,23
Wednesday 27 November 2019,London Academy,Amalea Harrell,54,17
Wednesday 27 November 2019,London Academy,Yale Lashley,40,25
Wednesday 27 November 2019,London Academy,Clementine Bradick,54,20
Wednesday 27 November 2019,London Academy,Woodman Pietrusiak,54,12
Wednesday 27 November 2019,London Academy,Ainsley Gogerty,66,19
Wednesday 27 November 2019,London Academy,Alastair Filipowicz,52,16
Wednesday 27 November 2019,London Academy,Brander Vicent,67,19
Wednesday 27 November 2019,London Academy,Geneva Beldon,50,17
Wednesday 27 November 2019,London Academy,Adams Lux,55,20
Wednesday 27 November 2019,London Academy,Cesare Baylay,65,21
Wednesday 27 November 2019,London Academy,Rosmunda Brimicombe,63,24
Wednesday 27 November 2019,London Academy,Tatum Jeannet,69,20
Wednesday 27 November 2019,London Academy,Stephannie Tichner,41,24
Wednesday 27 November 2019,London Academy,Darill Drane,61,18
Wednesday 27 November 2019,London Academy,Sollie Spindler,59,23
Wednesday 28 August 2019,London Academy,Sydel Fenne,61,19
Wednesday 28 August 2019,London Academy,Fonz Aveline,57,14
Wednesday 28 August 2019,London Academy,Edgar Annesley,57,17
Wednesday 28 August 2019,London Academy,Moise Zealey,57,13
Wednesday 28 August 2019,London Academy,Roberta Faulo,32,21
Wednesday 28 August 2019,London Academy,Quinta Cowdray,65,22
Wednesday 28 August 2019,London Academy,Vicki Quarterman,46,21
Wednesday 28 August 2019,London Academy,Fayre Held,48,21
Wednesday 28 August 2019,London Academy,Fanni Polhill,52,18
Wednesday 28 August 2019,London Academy,Alicia Hruska,51,15
Wednesday 28 August 2019,London Academy,Claudio O'Heneghan,38,19
Wednesday 28 August 2019,London Academy,Berky Bailey,51,22
Wednesday 28 August 2019,London Academy,Harriett Saffin,58,16
Wednesday 28 August 2019,London Academy,Pooh Christy,60,26
Wednesday 28 August 2019,London Academy,Allina Grelka,55,18
Wednesday 28 August 2019,London Academy,Rozalin Summerscales,64,26
Wednesday 28 August 2019,London Academy,Carce Capel,58,20
Wednesday 28 August 2019,London Academy,Correy Clemont,51,15
Wednesday 28 August 2019,London Academy,Britt Summergill,52,25
Wednesday 28 August 2019,London Academy,Kingsley Hardaker,55,15
Wednesday 28 August 2019,London Academy,Selia Annell,33,19
Wednesday 28 August 2019,London Academy,Sharity Hawkswell,43,24
Wednesday 28 August 2019,London Academy,Parnell Weddup,48,23
Wednesday 28 August 2019,London Academy,Johannah Holwell,47,25
Wednesday 28 August 2019,London Academy,Bo Fargie,56,19
Wednesday 28 August 2019,London Academy,Pauly Gillbee,51,20
Wednesday 28 August 2019,London Academy,Saundra Fuzzens,57,18
Wednesday 28 August 2019,London Academy,Courtney Wenman,54,15
Thursday 28 February 2019,Birmingham Academy,Vachel Mc Meekin,54,20
Thursday 28 February 2019,Birmingham Academy,Ian Giorgietto,53,23
Thursday 28 February 2019,Birmingham Academy,Arlana Cowl,45,22
Thursday 28 February 2019,Birmingham Academy,Elane Trollope,45,25
Thursday 28 February 2019,Birmingham Academy,Herb Gilardi,48,19
Thursday 28 February 2019,Birmingham Academy,Irwin Scourge,38,24
Thursday 28 February 2019,Birmingham Academy,Crosby Eliasson,67,23
Thursday 28 February 2019,Birmingham Academy,Kimberley Mcgeouch,64,18
Thursday 28 February 2019,Birmingham Academy,Gaspard Dunn,59,21
Thursday 28 February 2019,Birmingham Academy,Rici Willingale,57,25
Thursday 28 February 2019,Birmingham Academy,Auguste Armstead,55,17
Thursday 28 February 2019,Birmingham Academy,Kerby Tranfield,61,22
Thursday 28 February 2019,Birmingham Academy,Jeromy Gauntley,72,22
Thursday 28 February 2019,Birmingham Academy,Jacob Esley,62,22
Thursday 28 February 2019,Birmingham Academy,Katleen Siddon,50,16
Thursday 28 February 2019,Birmingham Academy,Rosmunda Dionisetti,54,24
Thursday 28 February 2019,Birmingham Academy,Lula Titley,47,18
Thursday 28 February 2019,Birmingham Academy,Elinore Bevis,51,24
Thursday 28 February 2019,Birmingham Academy,Rae Dallaghan,49,21
Thursday 28 February 2019,Birmingham Academy,Casar Broseman,64,23
Thursday 28 February 2019,Birmingham Academy,Thorpe Pettett,50,18
Thursday 28 February 2019,Birmingham Academy,Adiana Almey,58,21
Thursday 28 February 2019,Birmingham Academy,Jdavie Bools,49,24
Thursday 28 February 2019,Birmingham Academy,Almire Dwyer,48,21
Thursday 28 February 2019,Birmingham Academy,Alick Padkin,57,26
Thursday 28 February 2019,Birmingham Academy,Edgardo Hemphall,50,17
Thursday 28 March 2019,Birmingham Academy,Thomasa Marlor,43,22
Thursday 28 March 2019,Birmingham Academy,Cordey Rigardeau,62,21
Thursday 28 March 2019,Birmingham Academy,Romeo Roache,57,23
Thursday 28 March 2019,Birmingham Academy,Bunni Locard,54,18
Thursday 28 March 2019,Birmingham Academy,Alan Heald,59,21
Thursday 28 March 2019,Birmingham Academy,Roze Somerbell,62,24
Thursday 28 March 2019,Birmingham Academy,Ezequiel Gutch,52,19
Thursday 28 March 2019,Birmingham Academy,Chancey Morey,51,22
Thursday 28 March 2019,Birmingham Academy,Leonhard Filkin,57,21
Thursday 28 March 2019,Birmingham Academy,Nada Niese,58,17
Thursday 28 March 2019,Birmingham Academy,Isahella Haddleston,54,26
Thursday 28 March 2019,Birmingham Academy,Merry Walkowski,49,17
Thursday 28 March 2019,Birmingham Academy,Ernie Proschek,62,25
Thursday 28 March 2019,Birmingham Academy,Opal Mackinder,55,12
Thursday 28 March 2019,Birmingham Academy,Aleece Addicott,60,18
Thursday 28 March 2019,Birmingham Academy,Cary Edwicke,69,24
Thursday 28 March 2019,Birmingham Academy,Anson Streak,44,19
Thursday 28 March 2019,Birmingham Academy,Durant Dell 'Orto,54,16
Thursday 28 March 2019,Birmingham Academy,Fabian Dunnet,43,23
Thursday 28 March 2019,Birmingham Academy,Carly Rogge,62,24
Thursday 28 March 2019,Birmingham Academy,Mame Kneaphsey,53,24
Thursday 28 March 2019,Birmingham Academy,Glenn Coaker,59,20
Thursday 28 March 2019,Birmingham Academy,Yance Grenfell,52,15
Thursday 28 March 2019,Birmingham Academy,Dar Lang,37,23
Thursday 28 March 2019,Birmingham Academy,Ofelia Crow,51,21
Thursday 28 March 2019,Birmingham Academy,Neely Aleksich,53,20
Tuesday 28 May 2019,London Academy,Hartwell Candwell,60,19
Tuesday 28 May 2019,London Academy,Ermina Mitchall,54,13
